row_index_0based,col_index_0based,row_vertex,col_vertex,value
77,76,77,76,1
77,77,77,77,1
78,76,78,76,1
78,78,78,78,1
79,76,79,76,1
79,79,79,79,1
80,76,80,76,1
80,80,80,80,1
81,76,81,76,1
81,81,81,81,1
82,76,82,76,1
82,82,82,82,1
83,10,83,10,1
83,83,83,83,7
83,84,83,84,1
83,85,83,85,1
83,86,83,86,1
83,87,83,87,1
83,88,83,88,1
83,89,83,89,1
84,83,84,83,1
84,84,84,84,1
85,83,85,83,1
85,85,85,85,1
86,83,86,83,1
86,86,86,86,1
87,83,87,83,1
87,87,87,87,1
88,83,88,83,1
88,88,88,88,1
89,83,89,83,1
89,89,89,89,1
90,10,90,10,1
90,90,90,90,1
91,10,91,10,1
91,91,91,91,1
92,12,92,12,1
92,92,92,92,7
92,93,92,93,1
92,94,92,94,1
92,95,92,95,1
92,96,92,96,1
92,97,92,97,1
92,98,92,98,1
93,92,93,92,1
93,93,93,93,1
94,92,94,92,1
94,94,94,94,1
95,92,95,92,1
95,95,95,95,1
96,92,96,92,1
96,96,96,96,1
97,92,97,92,1
97,97,97,97,1
98,92,98,92,1
98,98,98,98,1
99,12,99,12,1
99,99,99,99,7
99,100,99,100,1
99,101,99,101,1
99,102,99,102,1
99,103,99,103,1
99,104,99,104,1
99,105,99,105,1
100,99,100,99,1
100,100,100,100,1
101,99,101,99,1
101,101,101,101,1
102,99,102,99,1
102,102,102,102,1
103,99,103,99,1
103,103,103,103,1
104,99,104,99,1
104,104,104,104,1
105,99,105,99,1
105,105,105,105,1
106,12,106,12,1
106,106,106,106,1
107,12,107,12,1
107,107,107,107,1
108,13,108,13,1
108,108,108,108,7
108,109,108,109,1
108,110,108,110,1
108,111,108,111,1
108,112,108,112,1
108,113,108,113,1
108,114,108,114,1
109,108,109,108,1
109,109,109,109,1
110,108,110,108,1
110,110,110,110,1
111,108,111,108,1
111,111,111,111,1
112,108,112,108,1
112,112,112,112,1
113,108,113,108,1
113,113,113,113,1
114,108,114,108,1
114,114,114,114,1
115,13,115,13,1
115,115,115,115,7
115,116,115,116,1
115,117,115,117,1
115,118,115,118,1
115,119,115,119,1
115,120,115,120,1
115,121,115,121,1
116,115,116,115,1
116,116,116,116,1
117,115,117,115,1
117,117,117,117,1
118,115,118,115,1
118,118,118,118,1
119,115,119,115,1
119,119,119,119,1
120,115,120,115,1
120,120,120,120,1
121,115,121,115,1
121,121,121,121,1
122,13,122,13,1
122,122,122,122,1
123,13,123,13,1
123,123,123,123,1
124,15,124,15,1
124,124,124,124,7
124,125,124,125,1
124,126,124,126,1
124,127,124,127,1
124,128,124,128,1
124,129,124,129,1
124,130,124,130,1
125,124,125,124,1
125,125,125,125,1
126,124,126,124,1
126,126,126,126,1
127,124,127,124,1
127,127,127,127,1
128,124,128,124,1
128,128,128,128,1
129,124,129,124,1
129,129,129,129,1
130,124,130,124,1
130,130,130,130,1
131,15,131,15,1
131,131,131,131,7
131,132,131,132,1
131,133,131,133,1
131,134,131,134,1
131,135,131,135,1
131,136,131,136,1
131,137,131,137,1
132,131,132,131,1
132,132,132,132,1
133,131,133,131,1
133,133,133,133,1
134,131,134,131,1
134,134,134,134,1
135,131,135,131,1
135,135,135,135,1
136,131,136,131,1
136,136,136,136,1
137,131,137,131,1
137,137,137,137,1
138,15,138,15,1
138,138,138,138,1
139,15,139,15,1
139,139,139,139,1
140,16,140,16,1
140,140,140,140,7
140,141,140,141,1
140,142,140,142,1
140,143,140,143,1
140,144,140,144,1
140,145,140,145,1
140,146,140,146,1
141,140,141,140,1
141,141,141,141,1
142,140,142,140,1
142,142,142,142,1
143,140,143,140,1
143,143,143,143,1
144,140,144,140,1
144,144,144,144,1
145,140,145,140,1
145,145,145,145,1
146,140,146,140,1
146,146,146,146,1
147,16,147,16,1
147,147,147,147,7
147,148,147,148,1
147,149,147,149,1
147,150,147,150,1
147,151,147,151,1
147,152,147,152,1
147,153,147,153,1
148,147,148,147,1
148,148,148,148,1
149,147,149,147,1
149,149,149,149,1
150,147,150,147,1
150,150,150,150,1
151,147,151,147,1
151,151,151,151,1
152,147,152,147,1
152,152,152,152,1
153,147,153,147,1
153,153,153,153,1
154,16,154,16,1
154,154,154,154,1
155,16,155,16,1
155,155,155,155,1
156,18,156,18,1
156,156,156,156,7
156,157,156,157,1
156,158,156,158,1
156,159,156,159,1
156,160,156,160,1
156,161,156,161,1
156,162,156,162,1
157,156,157,156,1
157,157,157,157,1
158,156,158,156,1
158,158,158,158,1
159,156,159,156,1
159,159,159,159,1
160,156,160,156,1
160,160,160,160,1
161,156,161,156,1
161,161,161,161,1
162,156,162,156,1
162,162,162,162,1
163,18,163,18,1
163,163,163,163,7
163,164,163,164,1
163,165,163,165,1
163,166,163,166,1
163,167,163,167,1
163,168,163,168,1
163,169,163,169,1
164,163,164,163,1
164,164,164,164,1
165,163,165,163,1
165,165,165,165,1
166,163,166,163,1
166,166,166,166,1
167,163,167,163,1
167,167,167,167,1
168,163,168,163,1
168,168,168,168,1
169,163,169,163,1
169,169,169,169,1
170,18,170,18,1
170,170,170,170,1
171,18,171,18,1
171,171,171,171,1
172,19,172,19,1
172,172,172,172,7
172,173,172,173,1
172,174,172,174,1
172,175,172,175,1
172,176,172,176,1
172,177,172,177,1
172,178,172,178,1
173,172,173,172,1
173,173,173,173,1
174,172,174,172,1
174,174,174,174,1
175,172,175,172,1
175,175,175,175,1
176,172,176,172,1
176,176,176,176,1
177,172,177,172,1
177,177,177,177,1
178,172,178,172,1
178,178,178,178,1
179,19,179,19,1
179,179,179,179,7
179,180,179,180,1
179,181,179,181,1
179,182,179,182,1
179,183,179,183,1
179,184,179,184,1
179,185,179,185,1
180,179,180,179,1
180,180,180,180,1
181,179,181,179,1
181,181,181,181,1
182,179,182,179,1
182,182,182,182,1
183,179,183,179,1
183,183,183,183,1
184,179,184,179,1
184,184,184,184,1
185,179,185,179,1
185,185,185,185,1
186,19,186,19,1
186,186,186,186,1
187,19,187,19,1
187,187,187,187,1
188,20,188,20,1
188,188,188,188,7
188,189,188,189,1
188,190,188,190,1
188,191,188,191,1
188,192,188,192,1
188,193,188,193,1
188,194,188,194,1
189,188,189,188,1
189,189,189,189,1
190,188,190,188,1
190,190,190,190,1
191,188,191,188,1
191,191,191,191,1
192,188,192,188,1
192,192,192,192,1
193,188,193,188,1
193,193,193,193,1
194,188,194,188,1
194,194,194,194,1
195,20,195,20,1
195,195,195,195,7
195,196,195,196,1
195,197,195,197,1
195,198,195,198,1
195,199,195,199,1
195,200,195,200,1
195,201,195,201,1
196,195,196,195,1
196,196,196,196,1
197,195,197,195,1
197,197,197,197,1
198,195,198,195,1
198,198,198,198,1
199,195,199,195,1
199,199,199,199,1
200,195,200,195,1
200,200,200,200,1
201,195,201,195,1
201,201,201,201,1
202,20,202,20,1
202,202,202,202,1
203,20,203,20,1
203,203,203,203,1
204,21,204,21,1
204,204,204,204,7
204,205,204,205,1
204,206,204,206,1
204,207,204,207,1
204,208,204,208,1
204,209,204,209,1
204,210,204,210,1
205,204,205,204,1
205,205,205,205,1
206,204,206,204,1
206,206,206,206,1
207,204,207,204,1
207,207,207,207,1
208,204,208,204,1
208,208,208,208,1
209,204,209,204,1
209,209,209,209,1
210,204,210,204,1
210,210,210,210,1
211,21,211,21,1
211,211,211,211,7
211,212,211,212,1
211,213,211,213,1
211,214,211,214,1
211,215,211,215,1
211,216,211,216,1
211,217,211,217,1
212,211,212,211,1
212,212,212,212,1
213,211,213,211,1
213,213,213,213,1
214,211,214,211,1
214,214,214,214,1
215,211,215,211,1
215,215,215,215,1
216,211,216,211,1
216,216,216,216,1
217,211,217,211,1
217,217,217,217,1
218,21,218,21,1
218,218,218,218,1
219,21,219,21,1
219,219,219,219,1
220,22,220,22,1
220,220,220,220,7
220,221,220,221,1
220,222,220,222,1
220,223,220,223,1
220,224,220,224,1
220,225,220,225,1
220,226,220,226,1
221,220,221,220,1
221,221,221,221,1
222,220,222,220,1
222,222,222,222,1
223,220,223,220,1
223,223,223,223,1
224,220,224,220,1
224,224,224,224,1
225,220,225,220,1
225,225,225,225,1
226,220,226,220,1
226,226,226,226,1
227,22,227,22,1
227,227,227,227,7
227,228,227,228,1
227,229,227,229,1
227,230,227,230,1
227,231,227,231,1
227,232,227,232,1
227,233,227,233,1
228,227,228,227,1
228,228,228,228,1
229,227,229,227,1
229,229,229,229,1
230,227,230,227,1
230,230,230,230,1
231,227,231,227,1
231,231,231,231,1
232,227,232,227,1
232,232,232,232,1
233,227,233,227,1
233,233,233,233,1
234,22,234,22,1
234,234,234,234,1
235,22,235,22,1
235,235,235,235,1
