row_index_0based,col_index_0based,row_vertex,col_vertex,value
52,562,52,562,1
52,569,52,569,1
52,576,52,576,1
52,577,52,577,1
53,51,53,51,1
53,53,53,53,5
53,578,53,578,1
53,585,53,585,1
53,592,53,592,1
53,593,53,593,1
54,50,54,50,1
54,54,54,54,3
54,55,54,55,1
54,56,54,56,1
55,54,55,54,1
55,55,55,55,5
55,594,55,594,1
55,601,55,601,1
55,608,55,608,1
55,609,55,609,1
56,54,56,54,1
56,56,56,56,5
56,610,56,610,1
56,617,56,617,1
56,624,56,624,1
56,625,56,625,1
57,50,57,50,1
57,57,57,57,3
57,58,57,58,1
57,59,57,59,1
58,57,58,57,1
58,58,58,58,5
58,626,58,626,1
58,633,58,633,1
58,640,58,640,1
58,641,58,641,1
59,57,59,57,1
59,59,59,59,5
59,642,59,642,1
59,649,59,649,1
59,656,59,656,1
59,657,59,657,1
60,17,60,17,1
60,60,60,60,3
60,61,60,61,1
60,71,60,71,1
61,60,61,60,1
61,61,61,61,5
61,62,61,62,1
61,65,61,65,1
61,68,61,68,1
61,658,61,658,1
62,61,62,61,1
62,62,62,62,3
62,63,62,63,1
62,64,62,64,1
63,62,63,62,1
63,63,63,63,5
63,665,63,665,1
63,672,63,672,1
63,679,63,679,1
63,680,63,680,1
64,62,64,62,1
64,64,64,64,5
64,681,64,681,1
64,688,64,688,1
64,695,64,695,1
64,696,64,696,1
65,61,65,61,1
65,65,65,65,3
65,66,65,66,1
65,67,65,67,1
66,65,66,65,1
66,66,66,66,5
66,697,66,697,1
66,704,66,704,1
66,711,66,711,1
66,712,66,712,1
67,65,67,65,1
67,67,67,67,5
67,713,67,713,1
67,720,67,720,1
67,727,67,727,1
67,728,67,728,1
68,61,68,61,1
68,68,68,68,3
68,69,68,69,1
68,70,68,70,1
69,68,69,68,1
69,69,69,69,5
69,729,69,729,1
69,736,69,736,1
69,743,69,743,1
69,744,69,744,1
70,68,70,68,1
70,70,70,70,5
70,745,70,745,1
70,752,70,752,1
70,759,70,759,1
70,760,70,760,1
71,60,71,60,1
71,71,71,71,5
71,72,71,72,1
71,75,71,75,1
71,78,71,78,1
71,761,71,761,1
72,71,72,71,1
72,72,72,72,3
72,73,72,73,1
72,74,72,74,1
73,72,73,72,1
73,73,73,73,5
73,768,73,768,1
73,775,73,775,1
73,782,73,782,1
73,783,73,783,1
74,72,74,72,1
74,74,74,74,5
74,784,74,784,1
74,791,74,791,1
74,798,74,798,1
74,799,74,799,1
75,71,75,71,1
75,75,75,75,3
75,76,75,76,1
75,77,75,77,1
76,75,76,75,1
76,76,76,76,5
76,800,76,800,1
76,807,76,807,1
76,814,76,814,1
76,815,76,815,1
77,75,77,75,1
77,77,77,77,5
77,816,77,816,1
77,823,77,823,1
77,830,77,830,1
77,831,77,831,1
78,71,78,71,1
78,78,78,78,3
78,79,78,79,1
78,80,78,80,1
79,78,79,78,1
79,79,79,79,5
79,832,79,832,1
79,839,79,839,1
79,846,79,846,1
79,847,79,847,1
80,78,80,78,1
80,80,80,80,5
80,848,80,848,1
80,855,80,855,1
80,862,80,862,1
80,863,80,863,1
81,0,81,0,1
81,81,81,81,7
81,82,81,82,1
81,83,81,83,1
81,84,81,84,1
81,85,81,85,1
81,86,81,86,1
81,87,81,87,1
82,81,82,81,1
82,82,82,82,1
83,81,83,81,1
83,83,83,83,1
84,81,84,81,1
84,84,84,84,1
85,81,85,81,1
85,85,85,85,1
86,81,86,81,1
86,86,86,86,1
87,81,87,81,1
87,87,87,87,1
88,3,88,3,1
88,88,88,88,7
88,89,88,89,1
88,90,88,90,1
88,91,88,91,1
88,92,88,92,1
88,93,88,93,1
88,94,88,94,1
89,88,89,88,1
89,89,89,89,1
90,88,90,88,1
90,90,90,90,1
91,88,91,88,1
91,91,91,91,1
92,88,92,88,1
92,92,92,92,1
93,88,93,88,1
93,93,93,93,1
94,88,94,88,1
94,94,94,94,1
95,5,95,5,1
95,95,95,95,7
95,96,95,96,1
95,97,95,97,1
95,98,95,98,1
95,99,95,99,1
95,100,95,100,1
95,101,95,101,1
96,95,96,95,1
96,96,96,96,1
97,95,97,95,1
97,97,97,97,1
98,95,98,95,1
98,98,98,98,1
99,95,99,95,1
99,99,99,99,1
100,95,100,95,1
100,100,100,100,1
101,95,101,95,1
101,101,101,101,1
102,5,102,5,1
102,102,102,102,7
102,103,102,103,1
102,104,102,104,1
102,105,102,105,1
102,106,102,106,1
102,107,102,107,1
102,108,102,108,1
103,102,103,102,1
103,103,103,103,1
104,102,104,102,1
104,104,104,104,1
105,102,105,102,1
105,105,105,105,1
106,102,106,102,1
106,106,106,106,1
107,102,107,102,1
107,107,107,107,1
108,102,108,102,1
108,108,108,108,1
109,5,109,5,1
109,109,109,109,1
110,5,110,5,1
110,110,110,110,1
111,7,111,7,1
111,111,111,111,7
111,112,111,112,1
111,113,111,113,1
111,114,111,114,1
111,115,111,115,1
111,116,111,116,1
111,117,111,117,1
112,111,112,111,1
112,112,112,112,1
113,111,113,111,1
113,113,113,113,1
114,111,114,111,1
114,114,114,114,1
115,111,115,111,1
115,115,115,115,1
116,111,116,111,1
116,116,116,116,1
117,111,117,111,1
117,117,117,117,1
118,7,118,7,1
118,118,118,118,7
118,119,118,119,1
118,120,118,120,1
118,121,118,121,1
118,122,118,122,1
118,123,118,123,1
118,124,118,124,1
119,118,119,118,1
119,119,119,119,1
120,118,120,118,1
120,120,120,120,1
121,118,121,118,1
121,121,121,121,1
122,118,122,118,1
122,122,122,122,1
123,118,123,118,1
123,123,123,123,1
124,118,124,118,1
124,124,124,124,1
125,7,125,7,1
125,125,125,125,1
126,7,126,7,1
126,126,126,126,1
127,8,127,8,1
127,127,127,127,7
127,128,127,128,1
127,129,127,129,1
127,130,127,130,1
127,131,127,131,1
127,132,127,132,1
127,133,127,133,1
128,127,128,127,1
128,128,128,128,1
129,127,129,127,1
129,129,129,129,1
130,127,130,127,1
130,130,130,130,1
131,127,131,127,1
131,131,131,131,1
132,127,132,127,1
132,132,132,132,1
133,127,133,127,1
133,133,133,133,1
134,8,134,8,1
134,134,134,134,7
134,135,134,135,1
134,136,134,136,1
134,137,134,137,1
134,138,134,138,1
134,139,134,139,1
134,140,134,140,1
135,134,135,134,1
135,135,135,135,1
136,134,136,134,1
136,136,136,136,1
137,134,137,134,1
137,137,137,137,1
138,134,138,134,1
138,138,138,138,1
139,134,139,134,1
139,139,139,139,1
140,134,140,134,1
140,140,140,140,1
141,8,141,8,1
141,141,141,141,1
142,8,142,8,1
142,142,142,142,1
143,10,143,10,1
143,143,143,143,7
143,144,143,144,1
143,145,143,145,1
143,146,143,146,1
143,147,143,147,1
143,148,143,148,1
143,149,143,149,1
144,143,144,143,1
144,144,144,144,1
145,143,145,143,1
145,145,145,145,1
146,143,146,143,1
146,146,146,146,1
147,143,147,143,1
147,147,147,147,1
148,143,148,143,1
148,148,148,148,1
149,143,149,143,1
149,149,149,149,1
150,10,150,10,1
150,150,150,150,7
150,151,150,151,1
150,152,150,152,1
150,153,150,153,1
150,154,150,154,1
150,155,150,155,1
150,156,150,156,1
151,150,151,150,1
151,151,151,151,1
152,150,152,150,1
152,152,152,152,1
153,150,153,150,1
153,153,153,153,1
154,150,154,150,1
154,154,154,154,1
155,150,155,150,1
155,155,155,155,1
156,150,156,150,1
156,156,156,156,1
157,10,157,10,1
157,157,157,157,1
158,10,158,10,1
158,158,158,158,1
159,11,159,11,1
159,159,159,159,7
159,160,159,160,1
159,161,159,161,1
159,162,159,162,1
159,163,159,163,1
159,164,159,164,1
159,165,159,165,1
160,159,160,159,1
160,160,160,160,1
161,159,161,159,1
161,161,161,161,1
162,159,162,159,1
162,162,162,162,1
163,159,163,159,1
163,163,163,163,1
164,159,164,159,1
164,164,164,164,1
165,159,165,159,1
165,165,165,165,1
166,11,166,11,1
166,166,166,166,7
166,167,166,167,1
166,168,166,168,1
166,169,166,169,1
166,170,166,170,1
166,171,166,171,1
166,172,166,172,1
167,166,167,166,1
167,167,167,167,1
168,166,168,166,1
168,168,168,168,1
169,166,169,166,1
169,169,169,169,1
170,166,170,166,1
170,170,170,170,1
171,166,171,166,1
171,171,171,171,1
172,166,172,166,1
172,172,172,172,1
173,11,173,11,1
173,173,173,173,1
174,11,174,11,1
174,174,174,174,1
175,13,175,13,1
175,175,175,175,7
175,176,175,176,1
175,177,175,177,1
175,178,175,178,1
175,179,175,179,1
175,180,175,180,1
175,181,175,181,1
176,175,176,175,1
176,176,176,176,1
177,175,177,175,1
177,177,177,177,1
178,175,178,175,1
178,178,178,178,1
179,175,179,175,1
179,179,179,179,1
180,175,180,175,1
180,180,180,180,1
181,175,181,175,1
181,181,181,181,1
182,13,182,13,1
182,182,182,182,7
182,183,182,183,1
182,184,182,184,1
182,185,182,185,1
182,186,182,186,1
182,187,182,187,1
182,188,182,188,1
183,182,183,182,1
183,183,183,183,1
184,182,184,182,1
184,184,184,184,1
185,182,185,182,1
185,185,185,185,1
186,182,186,182,1
186,186,186,186,1
187,182,187,182,1
187,187,187,187,1
188,182,188,182,1
188,188,188,188,1
189,13,189,13,1
189,189,189,189,1
190,13,190,13,1
190,190,190,190,1
191,14,191,14,1
191,191,191,191,7
191,192,191,192,1
191,193,191,193,1
191,194,191,194,1
191,195,191,195,1
191,196,191,196,1
191,197,191,197,1
192,191,192,191,1
192,192,192,192,1
193,191,193,191,1
193,193,193,193,1
194,191,194,191,1
194,194,194,194,1
195,191,195,191,1
195,195,195,195,1
196,191,196,191,1
196,196,196,196,1
197,191,197,191,1
197,197,197,197,1
198,14,198,14,1
198,198,198,198,7
198,199,198,199,1
198,200,198,200,1
198,201,198,201,1
198,202,198,202,1
198,203,198,203,1
198,204,198,204,1
199,198,199,198,1
199,199,199,199,1
200,198,200,198,1
200,200,200,200,1
201,198,201,198,1
201,201,201,201,1
202,198,202,198,1
202,202,202,202,1
203,198,203,198,1
203,203,203,203,1
204,198,204,198,1
204,204,204,204,1
205,14,205,14,1
205,205,205,205,1
206,14,206,14,1
206,206,206,206,1
207,15,207,15,1
207,207,207,207,7
207,208,207,208,1
207,209,207,209,1
207,210,207,210,1
207,211,207,211,1
207,212,207,212,1
207,213,207,213,1
208,207,208,207,1
208,208,208,208,1
209,207,209,207,1
209,209,209,209,1
210,207,210,207,1
210,210,210,210,1
211,207,211,207,1
211,211,211,211,1
212,207,212,207,1
212,212,212,212,1
213,207,213,207,1
213,213,213,213,1
214,15,214,15,1
214,214,214,214,7
214,215,214,215,1
214,216,214,216,1
214,217,214,217,1
214,218,214,218,1
214,219,214,219,1
214,220,214,220,1
215,214,215,214,1
215,215,215,215,1
216,214,216,214,1
216,216,216,216,1
217,214,217,214,1
217,217,217,217,1
218,214,218,214,1
218,218,218,218,1
219,214,219,214,1
219,219,219,219,1
220,214,220,214,1
220,220,220,220,1
221,15,221,15,1
221,221,221,221,1
222,15,222,15,1
222,222,222,222,1
223,16,223,16,1
223,223,223,223,7
223,224,223,224,1
223,225,223,225,1
223,226,223,226,1
223,227,223,227,1
223,228,223,228,1
223,229,223,229,1
224,223,224,223,1
224,224,224,224,1
225,223,225,223,1
225,225,225,225,1
226,223,226,223,1
226,226,226,226,1
227,223,227,223,1
227,227,227,227,1
228,223,228,223,1
228,228,228,228,1
229,223,229,223,1
229,229,229,229,1
230,16,230,16,1
230,230,230,230,7
230,231,230,231,1
230,232,230,232,1
230,233,230,233,1
230,234,230,234,1
230,235,230,235,1
230,236,230,236,1
231,230,231,230,1
231,231,231,231,1
232,230,232,230,1
232,232,232,232,1
233,230,233,230,1
233,233,233,233,1
234,230,234,230,1
234,234,234,234,1
235,230,235,230,1
235,235,235,235,1
236,230,236,230,1
236,236,236,236,1
237,16,237,16,1
237,237,237,237,1
238,16,238,16,1
238,238,238,238,1
239,17,239,17,1
239,239,239,239,7
239,240,239,240,1
239,241,239,241,1
239,242,239,242,1
239,243,239,243,1
239,244,239,244,1
239,245,239,245,1
240,239,240,239,1
240,240,240,240,1
241,239,241,239,1
241,241,241,241,1
242,239,242,239,1
242,242,242,242,1
243,239,243,239,1
243,243,243,243,1
244,239,244,239,1
244,244,244,244,1
245,239,245,239,1
245,245,245,245,1
246,19,246,19,1
246,246,246,246,7
246,247,246,247,1
246,248,246,248,1
246,249,246,249,1
246,250,246,250,1
246,251,246,251,1
246,252,246,252,1
247,246,247,246,1
247,247,247,247,1
248,246,248,246,1
248,248,248,248,1
249,246,249,246,1
249,249,249,249,1
250,246,250,246,1
250,250,250,250,1
251,246,251,246,1
251,251,251,251,1
252,246,252,246,1
252,252,252,252,1
253,21,253,21,1
253,253,253,253,7
253,254,253,254,1
253,255,253,255,1
253,256,253,256,1
253,257,253,257,1
253,258,253,258,1
253,259,253,259,1
254,253,254,253,1
254,254,254,254,1
255,253,255,253,1
255,255,255,255,1
256,253,256,253,1
256,256,256,256,1
257,253,257,253,1
257,257,257,257,1
258,253,258,253,1
258,258,258,258,1
259,253,259,253,1
259,259,259,259,1
260,21,260,21,1
260,260,260,260,7
260,261,260,261,1
260,262,260,262,1
260,263,260,263,1
260,264,260,264,1
260,265,260,265,1
260,266,260,266,1
261,260,261,260,1
261,261,261,261,1
262,260,262,260,1
262,262,262,262,1
263,260,263,260,1
263,263,263,263,1
264,260,264,260,1
264,264,264,264,1
265,260,265,260,1
265,265,265,265,1
266,260,266,260,1
266,266,266,266,1
267,21,267,21,1
267,267,267,267,1
268,21,268,21,1
268,268,268,268,1
269,22,269,22,1
269,269,269,269,7
269,270,269,270,1
269,271,269,271,1
269,272,269,272,1
269,273,269,273,1
269,274,269,274,1
269,275,269,275,1
270,269,270,269,1
270,270,270,270,1
271,269,271,269,1
271,271,271,271,1
272,269,272,269,1
272,272,272,272,1
273,269,273,269,1
273,273,273,273,1
274,269,274,269,1
274,274,274,274,1
275,269,275,269,1
275,275,275,275,1
276,22,276,22,1
276,276,276,276,7
276,277,276,277,1
276,278,276,278,1
276,279,276,279,1
276,280,276,280,1
276,281,276,281,1
276,282,276,282,1
277,276,277,276,1
277,277,277,277,1
278,276,278,276,1
278,278,278,278,1
279,276,279,276,1
279,279,279,279,1
280,276,280,276,1
280,280,280,280,1
281,276,281,276,1
281,281,281,281,1
282,276,282,276,1
282,282,282,282,1
283,22,283,22,1
283,283,283,283,1
284,22,284,22,1
284,284,284,284,1
285,24,285,24,1
285,285,285,285,7
285,286,285,286,1
285,287,285,287,1
285,288,285,288,1
285,289,285,289,1
285,290,285,290,1
285,291,285,291,1
286,285,286,285,1
286,286,286,286,1
287,285,287,285,1
287,287,287,287,1
288,285,288,285,1
288,288,288,288,1
289,285,289,285,1
289,289,289,289,1
290,285,290,285,1
290,290,290,290,1
291,285,291,285,1
291,291,291,291,1
292,24,292,24,1
292,292,292,292,7
292,293,292,293,1
292,294,292,294,1
292,295,292,295,1
292,296,292,296,1
292,297,292,297,1
292,298,292,298,1
293,292,293,292,1
293,293,293,293,1
294,292,294,292,1
294,294,294,294,1
295,292,295,292,1
295,295,295,295,1
296,292,296,292,1
296,296,296,296,1
297,292,297,292,1
297,297,297,297,1
298,292,298,292,1
298,298,298,298,1
299,24,299,24,1
299,299,299,299,1
300,24,300,24,1
300,300,300,300,1
301,25,301,25,1
301,301,301,301,7
301,302,301,302,1
301,303,301,303,1
301,304,301,304,1
301,305,301,305,1
301,306,301,306,1
301,307,301,307,1
302,301,302,301,1
302,302,302,302,1
303,301,303,301,1
303,303,303,303,1
304,301,304,301,1
304,304,304,304,1
305,301,305,301,1
305,305,305,305,1
306,301,306,301,1
306,306,306,306,1
307,301,307,301,1
307,307,307,307,1
308,25,308,25,1
308,308,308,308,7
308,309,308,309,1
308,310,308,310,1
308,311,308,311,1
308,312,308,312,1
308,313,308,313,1
308,314,308,314,1
309,308,309,308,1
309,309,309,309,1
310,308,310,308,1
310,310,310,310,1
311,308,311,308,1
311,311,311,311,1
312,308,312,308,1
312,312,312,312,1
313,308,313,308,1
313,313,313,313,1
314,308,314,308,1
314,314,314,314,1
315,25,315,25,1
315,315,315,315,1
316,25,316,25,1
316,316,316,316,1
317,27,317,27,1
317,317,317,317,7
317,318,317,318,1
317,319,317,319,1
317,320,317,320,1
317,321,317,321,1
317,322,317,322,1
317,323,317,323,1
318,317,318,317,1
318,318,318,318,1
319,317,319,317,1
319,319,319,319,1
320,317,320,317,1
320,320,320,320,1
321,317,321,317,1
321,321,321,321,1
322,317,322,317,1
322,322,322,322,1
323,317,323,317,1
323,323,323,323,1
324,27,324,27,1
324,324,324,324,7
324,325,324,325,1
324,326,324,326,1
324,327,324,327,1
324,328,324,328,1
324,329,324,329,1
324,330,324,330,1
325,324,325,324,1
325,325,325,325,1
326,324,326,324,1
326,326,326,326,1
327,324,327,324,1
327,327,327,327,1
328,324,328,324,1
328,328,328,328,1
329,324,329,324,1
329,329,329,329,1
330,324,330,324,1
330,330,330,330,1
331,27,331,27,1
331,331,331,331,1
332,27,332,27,1
332,332,332,332,1
333,28,333,28,1
333,333,333,333,7
333,334,333,334,1
333,335,333,335,1
333,336,333,336,1
333,337,333,337,1
333,338,333,338,1
333,339,333,339,1
334,333,334,333,1
334,334,334,334,1
335,333,335,333,1
335,335,335,335,1
336,333,336,333,1
336,336,336,336,1
337,333,337,333,1
337,337,337,337,1
338,333,338,333,1
338,338,338,338,1
339,333,339,333,1
339,339,339,339,1
340,28,340,28,1
340,340,340,340,7
340,341,340,341,1
340,342,340,342,1
340,343,340,343,1
340,344,340,344,1
340,345,340,345,1
340,346,340,346,1
341,340,341,340,1
341,341,341,341,1
342,340,342,340,1
342,342,342,342,1
343,340,343,340,1
343,343,343,343,1
344,340,344,340,1
344,344,344,344,1
345,340,345,340,1
345,345,345,345,1
346,340,346,340,1
346,346,346,346,1
347,28,347,28,1
347,347,347,347,1
348,28,348,28,1
348,348,348,348,1
349,29,349,29,1
349,349,349,349,7
349,350,349,350,1
349,351,349,351,1
349,352,349,352,1
349,353,349,353,1
349,354,349,354,1
349,355,349,355,1
350,349,350,349,1
350,350,350,350,1
351,349,351,349,1
351,351,351,351,1
352,349,352,349,1
352,352,352,352,1
353,349,353,349,1
353,353,353,353,1
354,349,354,349,1
354,354,354,354,1
355,349,355,349,1
355,355,355,355,1
356,31,356,31,1
356,356,356,356,7
356,357,356,357,1
356,358,356,358,1
356,359,356,359,1
356,360,356,360,1
356,361,356,361,1
356,362,356,362,1
357,356,357,356,1
357,357,357,357,1
358,356,358,356,1
358,358,358,358,1
359,356,359,356,1
359,359,359,359,1
360,356,360,356,1
360,360,360,360,1
361,356,361,356,1
361,361,361,361,1
362,356,362,356,1
362,362,362,362,1
363,31,363,31,1
363,363,363,363,7
363,364,363,364,1
363,365,363,365,1
363,366,363,366,1
363,367,363,367,1
363,368,363,368,1
363,369,363,369,1
364,363,364,363,1
364,364,364,364,1
365,363,365,363,1
365,365,365,365,1
366,363,366,363,1
366,366,366,366,1
367,363,367,363,1
367,367,367,367,1
368,363,368,363,1
368,368,368,368,1
369,363,369,363,1
369,369,369,369,1
370,31,370,31,1
370,370,370,370,1
371,31,371,31,1
371,371,371,371,1
372,32,372,32,1
372,372,372,372,7
372,373,372,373,1
372,374,372,374,1
372,375,372,375,1
372,376,372,376,1
372,377,372,377,1
372,378,372,378,1
373,372,373,372,1
373,373,373,373,1
374,372,374,372,1
374,374,374,374,1
375,372,375,372,1
375,375,375,375,1
376,372,376,372,1
376,376,376,376,1
377,372,377,372,1
377,377,377,377,1
378,372,378,372,1
378,378,378,378,1
379,32,379,32,1
379,379,379,379,7
379,380,379,380,1
379,381,379,381,1
379,382,379,382,1
379,383,379,383,1
379,384,379,384,1
379,385,379,385,1
380,379,380,379,1
380,380,380,380,1
381,379,381,379,1
381,381,381,381,1
382,379,382,379,1
382,382,382,382,1
383,379,383,379,1
383,383,383,383,1
384,379,384,379,1
384,384,384,384,1
385,379,385,379,1
385,385,385,385,1
386,32,386,32,1
386,386,386,386,1
387,32,387,32,1
387,387,387,387,1
388,34,388,34,1
388,388,388,388,7
388,389,388,389,1
388,390,388,390,1
388,391,388,391,1
388,392,388,392,1
388,393,388,393,1
388,394,388,394,1
389,388,389,388,1
389,389,389,389,1
390,388,390,388,1
390,390,390,390,1
391,388,391,388,1
391,391,391,391,1
392,388,392,388,1
392,392,392,392,1
393,388,393,388,1
393,393,393,393,1
394,388,394,388,1
394,394,394,394,1
395,34,395,34,1
395,395,395,395,7
395,396,395,396,1
395,397,395,397,1
395,398,395,398,1
395,399,395,399,1
395,400,395,400,1
395,401,395,401,1
396,395,396,395,1
396,396,396,396,1
397,395,397,395,1
397,397,397,397,1
398,395,398,395,1
398,398,398,398,1
399,395,399,395,1
399,399,399,399,1
400,395,400,395,1
400,400,400,400,1
401,395,401,395,1
401,401,401,401,1
402,34,402,34,1
402,402,402,402,1
403,34,403,34,1
403,403,403,403,1
404,35,404,35,1
404,404,404,404,7
404,405,404,405,1
404,406,404,406,1
404,407,404,407,1
404,408,404,408,1
404,409,404,409,1
404,410,404,410,1
405,404,405,404,1
405,405,405,405,1
406,404,406,404,1
406,406,406,406,1
407,404,407,404,1
407,407,407,407,1
408,404,408,404,1
408,408,408,408,1
409,404,409,404,1
409,409,409,409,1
410,404,410,404,1
410,410,410,410,1
411,35,411,35,1
411,411,411,411,7
411,412,411,412,1
411,413,411,413,1
411,414,411,414,1
411,415,411,415,1
411,416,411,416,1
411,417,411,417,1
412,411,412,411,1
412,412,412,412,1
413,411,413,411,1
413,413,413,413,1
414,411,414,411,1
414,414,414,414,1
415,411,415,411,1
415,415,415,415,1
416,411,416,411,1
416,416,416,416,1
417,411,417,411,1
417,417,417,417,1
418,35,418,35,1
418,418,418,418,1
419,35,419,35,1
419,419,419,419,1
420,37,420,37,1
420,420,420,420,7
420,421,420,421,1
420,422,420,422,1
420,423,420,423,1
420,424,420,424,1
420,425,420,425,1
420,426,420,426,1
421,420,421,420,1
421,421,421,421,1
422,420,422,420,1
422,422,422,422,1
423,420,423,420,1
423,423,423,423,1
424,420,424,420,1
424,424,424,424,1
425,420,425,420,1
425,425,425,425,1
426,420,426,420,1
426,426,426,426,1
427,37,427,37,1
427,427,427,427,7
427,428,427,428,1
427,429,427,429,1
427,430,427,430,1
427,431,427,431,1
